ID_Data,ID,ILs,Cite,Temperatura_K,Critical_temperature_K,Reduced_Temperature,Pressure_kPa,MW,c(-CH3),c(-CH2-),c(-OH),c(-NH3),c(>N-),c(-P),c(-S-),cr(-CH2-),cr(=CH-),cr(=C<),cr(>N-),cr(=N-),a(-CH3),a(-CH2-),a(>CH-),a(>C<),a(-OH),a(-O-),a(-COO-),a(=O) Other,a(-NH2),a(-NH-),a(>N-),a(-CN),a(-F),a(-Cl),a(-Br),a(-P),a(-B),a(-S-),a(-SO2-),a(-Sb),Thermal_conductivity_W_mK
1,1,['1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of ionic liquids under pressure"", Yebra, Francisco; Troncoso, Jacobo; Romani, Luis (2020) Fluid Phase Equilib. 515, 112573.",283.15,1209.164752,0.234169909,100,422.4,2,3,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.1132
514,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",295.1,810.8483248,0.363939828,100,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.145
515,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",295.1,810.8483248,0.363939828,10000,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.147
516,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",295.1,810.8483248,0.363939828,20000,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.147
517,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",315.1,810.8483248,0.388605354,100,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.145
518,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",315.1,810.8483248,0.388605354,10000,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.146
519,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",315.1,810.8483248,0.388605354,20000,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.147
520,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",335.2,810.8483248,0.413394207,100,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.144
521,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",335.2,810.8483248,0.413394207,10000,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.146
522,36,['1-octyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",335.2,810.8483248,0.413394207,20000,340.29,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.147
523,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",294.1,764.8885257,0.384500473,100,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.145
524,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",294.1,764.8885257,0.384500473,10000,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.147
525,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",294.1,764.8885257,0.384500473,20000,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.148
526,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",315.1,764.8885257,0.411955454,100,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.145
527,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",315.1,764.8885257,0.411955454,10000,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.146
528,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",315.1,764.8885257,0.411955454,20000,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.148
529,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",335.2,764.8885257,0.438233793,100,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.144
530,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",335.2,764.8885257,0.438233793,10000,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.146
531,37,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Conductivities of [bmim][PF6], [hmim][PF6], and [omim][PF6] from 294 to 335 K at Pressures up to 20 MPa."", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Yokoyama, C. (2007) Int. J. Thermophys. 28(4), 1147-1160.",335.2,764.8885257,0.438233793,20000,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.147
532,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",294.2,689.978391,0.426390165,100,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.166
533,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",294.2,689.978391,0.426390165,10000,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.168
534,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",294.2,689.978391,0.426390165,20000,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.17
535,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",314.3,689.978391,0.455521512,100,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.165
536,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",314.3,689.978391,0.455521512,10000,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.168
537,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",314.3,689.978391,0.455521512,20000,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.169
538,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",334.4,689.978391,0.484652859,100,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.164
539,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",334.4,689.978391,0.484652859,10000,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.167
540,38,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",334.4,689.978391,0.484652859,20000,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.169
541,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",294.2,736.9920415,0.399190199,100,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.164
542,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",294.2,736.9920415,0.399190199,10000,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.165
543,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",294.2,736.9920415,0.399190199,20000,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.167
544,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",314.3,736.9920415,0.426463221,100,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.163
545,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",314.3,736.9920415,0.426463221,10000,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.164
546,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",314.3,736.9920415,0.426463221,20000,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.166
547,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",334.4,736.9920415,0.453736243,100,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.16
548,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",334.4,736.9920415,0.453736243,10000,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.162
549,39,['1-methyl-3-octylimidazolium tetrafluoroborate'],"""Viscosity and Thermal Conductivity of 1-Hexyl-3-methylimidazolium Tetrafluoroborate and 1-Octyl-3-methylimidazolium Tetrafluoroborate at Pressures up to 20 MPa"", Tomida, D.; Kenmochi, S.; Tsukada, T.; Qiao, K.; Bao, Q.; Yokoyama, C. (2012) Int. J. Thermophys. 33(6), 959-969.",334.4,736.9920415,0.453736243,20000,282.13,2,7,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.164
550,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",294.2,703.3542653,0.41828139,100,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.16
551,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",294.2,703.3542653,0.41828139,10000,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.163
552,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",294.2,703.3542653,0.41828139,20000,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.165
553,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",314.3,703.3542653,0.446858739,100,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.16
554,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",314.3,703.3542653,0.446858739,10000,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.161
555,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",314.3,703.3542653,0.446858739,20000,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.164
556,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",334.3,703.3542653,0.475293912,100,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.158
557,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",334.3,703.3542653,0.475293912,10000,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.159
558,40,['1-octylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",334.3,703.3542653,0.475293912,20000,279.13,1,7,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.161
559,41,['1-hexylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",294.2,655.9376123,0.448518265,100,251.08,1,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.163
560,41,['1-hexylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",294.2,655.9376123,0.448518265,10000,251.08,1,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.165
561,41,['1-hexylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",294.2,655.9376123,0.448518265,20000,251.08,1,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.166
562,41,['1-hexylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",314.3,655.9376123,0.479161423,100,251.08,1,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.163
563,41,['1-hexylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",314.3,655.9376123,0.479161423,10000,251.08,1,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.163
564,41,['1-hexylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",314.3,655.9376123,0.479161423,20000,251.08,1,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.164
565,41,['1-hexylpyridinium tetrafluoroborate'],"""Densities and thermal conductivities of N-alkylpyridinium tetrafluoroborates at high pressure"", Tomida, D.; Kenmochi, S.; Qiao, K.; Tsukada, T.; Yokoyama, C. (2013) Fluid Phase Equilib. 340, 31-36.",334.3,655.9376123,0.509652128,100,251.08,1,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.161
